scale_mu,g1,g2,g3,yt,lambda
3655.066119541755,0.4708374504061895,0.6376300971087153,0.9939784615929189,0.8059698799885818,0.07930780966957915
3842.465366817523,0.4709750856751212,0.6373776850318311,0.9917608034976931,0.8042884610974117,0.07872528753419407
4039.472778961162,0.4711128338478482,0.6371255437832399,0.9895581480000061,0.8026177832030463,0.0781471828535843
4246.580977119608,0.4712506951541003,0.6368736731331019,0.9873703252504541,0.8009577227315378,0.07757344536415942
4464.3078396661,0.471388669823139,0.6366220728479794,0.9851971680949223,0.7993081581315264,0.07700402565205752
4693.197797165864,0.471526758083774,0.636370742690927,0.9830385120196177,0.7976689698315403,0.07643887513429468
4933.823193736102,0.4716649601643789,0.636119682421579,0.9808941950974693,0.7960400401983939,0.07587794604042375
5186.785718204413,0.4718032762929071,0.635868891796236,0.9787640579358575,0.794421253496656,0.0753211913946867
5452.71790864426,0.4719417066969069,0.6356183705679479,0.9766479436256315,0.792812495849152,0.0747685649986445
5732.284734049636,0.4720802516035367,0.6353681184865962,0.9745456976913787,0.7912136551984702,0.07422002141426988
6026.185257103911,0.4722189112395795,0.6351181352989738,0.9724571680429103,0.7896246212694421,0.07367551594748838
6335.154382200665,0.4723576858314575,0.6348684207488624,0.9703822049279263,0.7880452855325681,0.07313500463215361
6659.964693087471,0.4724965756052458,0.6346189745771095,0.9683206608858274,0.7864755411683594,0.07259844421444357
7001.428384727681,0.4726355807866862,0.6343697965217021,0.9662723907026406,0.7849152830325695,0.07206579213766481
7360.39929421089,0.4727747016012009,0.6341208863178399,0.9642372513670273,0.7833644076222903,0.07153700652745197
7737.775035790401,0.4729139382739058,0.6338722436980057,0.9622151020273424,0.7818228130428853,0.0710120461773507
8134.49924538641,0.4730532910296228,0.6336238683920348,0.960205803949715,0.7802903989757367,0.07049087053477222
8551.563940167316,0.4731927600928932,0.6333757601271833,0.9582092204771232,0.7787670666467841,0.06997343968730838
8990.011999109374,0.4733323456879895,0.6331279186281936,0.9562252169894334,0.7772527187958284,0.06945971434939621
9450.93977073733,0.473472048038928,0.6328803436173595,0.9542536608643782,0.7757472596465828,0.06894965584932169
9935.499814566809,0.4736118673694803,0.6326330348145888,0.9522944214394474,0.7742505948774467,0.06844322611655235
10444.90378310344,0.4737518039031854,0.6323859919374657,0.9503473699746658,0.7727626315929835,0.06794038766938916
10980.42545160524,0.4738918578633608,0.632139214701311,0.9484123796162341,0.7712832782960812,0.06744110360292824
11543.40390318425,0.474032029473114,0.6318927028192405,0.9464893253610095,0.7698124448607775,0.06694533757732306
12135.24687721179,0.4741723189553531,0.6316464560022234,0.9445780840218023,0.76835004250573,0.06645305380633862
12757.43428940017,0.4743127265327982,0.6314004739591382,0.9426785341934675,0.7668959837683139,0.06596421704618881
13411.52193236281,0.4744532524279912,0.6311547563968282,0.9407905562197685,0.7654501824793291,0.06547879258464895
14099.14536590615,0.4745938968633069,0.6309093030201548,0.9389140321609941,0.7640125537383002,0.0649967462304354
